name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Locs Men's Rectangular Hardcore Wrap 63mm Sunglasses (Matte Black Rubberized Finished),Locs,sunglasses,male,rectangular,plastic,black,5088.00,These Locs hardcore wrap sunglasses feature smoke lenses and a resin frame.,4.40,483
"JOOX Polarized Aviator Sunglasses for Women Men, UV400 Protection Lens and Lightweight Metal Pilot Frame",JOOX,sunglasses,unisex,aviator,metal,black,13.99,"JOOX sunglasses with UV protection, suitable for everyday wear.",4.40,2473
2020 VentiVenti Men’s Classic Style Square Polarized Sunglasses Plastic Lightweight Eyewear UV Protection For Driving,2020 VentiVenti,sunglasses,male,square,plastic,black,8501.00,"2020 VentiVenti sunglasses with UV protection, suitable for everyday wear.",4.30,1103
DUBERY Mens Oversized Aviator Sunglasses Classic Large Polarized Lens Shades D103,DUBERY,sunglasses,male,aviator,plastic,black,5139.00,"DUBERY sunglasses with UV protection, suitable for everyday wear.",4.30,1871
"Gucci GG 0010 S- 001 BLACK/GREY Sunglasses,male, 58-16-145",Gucci,sunglasses,male,square,acetate,black,195.00,Gucci Sunglasses. Series number: GG0010S. Color code: 001. Size: 58. Shape: Square. Lens Width: 58 mm. Lens Bridge: 16 mm. Arm Length: 145 mm. 100% UV Protection. Non-Polarized. Frame Material: Acetate. Frame Color: Black. Lenses Type: Grey. Rim Style: Full-Rim. UPC/EAN code: 889652047560. Gucci Grey Square Men's Sunglasses GG0010S 001 58.,4.60,786
DUCO Men's Sports Polarized Driving Carbon Fiber Sunglasses for Men UV400 Protection DC8277,DUCO,sunglasses,male,classic,plastic,black,35.00,"DUCO sunglasses with UV protection, suitable for everyday wear.",4.40,3229
Ray-Ban RB3364 Metal Polarized Rectangular Sunglasses,Ray-Ban,sunglasses,unisex,aviator,metal,silver,0.01,"RB3364 Rectangular Metal Sunglasses feature a sporty metal frame and small rectangular lenses. To protect your eyes from harmful UV rays, these sunglasses include lenses that are coated with 100% UV protection. They are also prescription ready. Ray-Ban is the world's most iconic eyewear brand and is a global leader in its sector. Every model in the Ray-Ban collection is the product of meticulous, original styling that translates the best of the latest fashion trends into an ever-contemporary look for millions of Ray-Ban wearers around the world. From the early Aviator style that emerged in 1937 to the introduction of the classic Wayfarer in 1952, Ray-Ban is a brand that embodies America and adventure, great cities and wide-open spaces, heroism, individuality, and authenticity. Starting with a silver screen debut in 1961, Ray-Ban sunglasses have appeared throughout hundreds of films and have been a favorite on the Hollywood scene for years, both on and off the screen. With timeless and imaginative styles, Ray-Ban consistently blends high-tech design, lenses, and materials. The collection remains true to its classic heritage while continuously evolving to meet today's fashion demands.",4.50,1019
STORYCOAST Polarized Sports Sunglasses for Men Women Unbreakable Frame Cycling Fishing Driving,STORYCOAST,sunglasses,unisex,classic,plastic,black,11499.00,"STORYCOAST sunglasses with UV protection, suitable for everyday wear.",4.40,5480
Fayoh Naomi Rectangular Sunglasses Classic Retro Metal Frame Small Size UV400 UV Protection For Men And Women,Fayoh,sunglasses,unisex,rectangular,metal,black,8002.00,"Fayoh sunglasses with UV protection, suitable for everyday wear.",4.30,24
ShadyVEU Super Dark Black Sunglasses UV Protection Lens Spring Hinge 80s Vintage Retro Inspired Shades,ShadyVEU,sunglasses,unisex,classic,plastic,black,1586.00,"ShadyVEU sunglasses with UV protection, suitable for everyday wear.",4.40,1527
SHEEN KELLY Retro Thick Rectangle Chunky Sunglasses Women Men Trendy Square Black Shades Tortie Frame Fashion 90s Glasses,SHEEN KELLY,sunglasses,unisex,square,plastic,black,8778.00,"SHEEN KELLY sunglasses with UV protection, suitable for everyday wear.",4.60,693
Lacoste Men's L177s Aviator Sunglasses,Lacoste,sunglasses,male,aviator,plastic,black,4554.00,"This up-to-date pilot shape features the iconic lasered pique pattern on top bar and temples, making them unmistakably Lacoste. The Lacoste logo is lasered on the lens for an elegant look. polarized lenses cut glare and provide ultimate protection for your eyes. The flex hinge and adjustable nose pads enhance comfort and provide universal fit. Sunglasses can be fitted for a prescription lens.",4.50,362
Nitrogen Men's Rectangular Sports Wrap 65mm Polarized Sunglasses,Nitrogen,sunglasses,male,rectangular,plastic,black,2035.00,These Nitrogen sunglasses come equipped with polarized lenses making them an ideal choice for blocking the glare of the hot summer sun!,4.20,4044
Ray-Ban RB2140 Original Wayfarer Polarized Square Sunglasses,Ray-Ban,sunglasses,unisex,aviator,acetate,black,2337.00,"The Ray-Ban RB2140 Original Wayfarer is iconic, fashionable, comfortable, and highly protective against harmful UV light. These unisex sunglasses are available in polarized and non-polarized options, reduce eye strain, and improve visibility during glaring light conditions. Ray-Ban sunglasses are made from superior materials, and Wayfarers are no exception. RB2140 unisex Wayfarer frames are made from durable acetate, meaning that they are lightweight and hold up against frequent use. Our Wayfarer sunglasses are available in a variety of lens colors and treatments and are prescription ready.Ray-Ban allows you to choose from a rainbow of frame colors including, classic black or tortoise frames. These Ray-Ban glasses are designed to offer an easy fit with a high level of visual clarity and protection. The glass lenses help protect your eyes against harmful UV rays and have been coated with 100% UV protection. Ray-Ban glasses are comprised of precision-cut lenses that reduce eye strain when worn.Ray-Ban is the world’s most iconic eyewear brand and is a global leader in its sector. Every model in the Ray-Ban collection is the product of meticulous, original styling that translates the best of the latest fashion trends into an ever-contemporary look for millions of Ray-Ban wearers around the world. From the early Aviator style that emerged in 1937 to the introduction of the classic Wayfarer in 1952, Ray-Ban is a brand that embodies America, adventure, great cities, wide-open spaces, heroism, individuality, and authenticity.",4.40,2625
Pro Acme Small Round Polarized Sunglasses for Men Women Circle Retro Shades Metal Hippie Sunglasses UV400,Pro Acme,sunglasses,unisex,round,metal,black,11882.00,"Pro Acme sunglasses with UV protection, suitable for everyday wear.",4.40,4601
SA106 Oversize Large Thin Plastic Racer Mens Sport Sunglasses,SA106,sunglasses,male,classic,plastic,black,5198.00,"SA106 sunglasses with UV protection, suitable for everyday wear.",4.30,1910
TIANYESY Polarized Sunglasses Men Womens Trendy Retro Sports Rectangular Wrap Around Vintage Shot Shield,TIANYESY,sunglasses,unisex,round,plastic,black,6332.00,"TIANYESY sunglasses with UV protection, suitable for everyday wear.",4.30,825
"LINVO Polarized Sunglasses for Men and Women,Driving Fishing Golf HD UV400 Shades",LINVO,sunglasses,unisex,classic,plastic,black,13.98,"CLASSIC, NEVER OUT OF DATE! WITH LINVO, ENJOY YOUR LIFE, ENJOY THE GOOD !",4.30,2101
Oakley Men's Sutro Rectangular Sunglasses,Oakley,sunglasses,male,rectangular,plastic,black,7273.00,"Sporty and sleek, the Oakley Sutro Prizm Sunglasses take our cycling game to the next level. Sporty and sleek, the Oakley Sutro Prizm Sunglasses take our cycling game to the next level. Inspired by our urban commute—and joy rides—these high-performance shades are part of Oakley's Latitude collection, which seamlessly blends lifestyle with sport. The cylindrical lens delivers a wide field of view, with a high-wrap shield for high speeds and the color-popping science of Oakley's Prizm technology.Active shades from Oakley that blends lifestyle with sportWide field of view great for group rides and u",4.70,5437
SIPLION Men's Polarized Sunglasses Sports Glasses for Cycling Fishing Golf TR90 Superlight Frame,SIPLION,sunglasses,male,classic,tr90,black,7155.00,"SIPLION sunglasses with UV protection, suitable for everyday wear.",4.20,8635
BIRCEN Mens Polarized Sunglasses UV-Protection: Carbon Fiber Sport Black Shades for Men Driving Fishing,BIRCEN,sunglasses,male,classic,plastic,black,6403.00,"BIRCEN sunglasses with UV protection, suitable for everyday wear.",4.40,3597
Ray-Ban Men's RB3519 Aviator Sunglasses,Ray-Ban,sunglasses,male,aviator,plastic,black,11927.00,"Ray-Ban sunglasses with UV protection, suitable for everyday wear.",4.50,900
SOJOS Polarized Sunglasses for Men Women Retro Aviator Square Goggle Classic Alloy Frame HERO SJ1126,SOJOS,sunglasses,unisex,aviator,plastic,black,8542.00,"SOJOS sunglasses with UV protection, suitable for everyday wear.",4.40,5748
"Luxtude Sunglasses Fit Over Glasses for Men & Women,Wrap Around Sunglasses Polarized for Day & Night, 100% UV Protection",Luxtude,sunglasses,unisex,round,plastic,black,19.99,"Luxtude sunglasses with UV protection, suitable for everyday wear.",4.50,486
"URUMQI Polarized Sunglasses Fit Over Glasses for Men Women, Oversized Square Sun Glasses UV400 Protection Shades",URUMQI,sunglasses,unisex,round,tr90,black,8081.00,"URUMQI Polarized Sunglasses are specifically designed for those who wear prescription glasses.Large frame and wide temples provide more coverage to prevent glare, perfect for driving, fishing, playing golf, running, etc.➤HD Polarized Sunglasses Provide UV400 Protection√UV400 Protection: UV400 protection is the highest level of protection that a lens can have. It is considered to provide close to 100% protection against harmful ultraviolet rays√HD Polarized: Specially add polarized coatings to reduce the annoying glare reflected from roads, snow, water and other horizontal surfaces, making the views clear without dazzling➤Wrap-around Sunglasses Fit Over Prescription Glasses√ Polarized Sunglasses can be worn directly on existing glasses, saving many troubles for those who have to wear prescription glasses√ Ergonomic wrap-around design and large square lens provides comprehensive glare protection, relieve eye fatigue and reduce the risk of driving➤Lightweight & Flexible TR90 Frame Ensures Durability√TR90 is a kind of memory polymer material, which is the most popular ultra-light frame material in the world√Durable materials with super toughness can withstand high impact from outdoor sports and avoid damage to eyes and face due to frame fracture and frictionWhether URUMQI Polarized Sunglasses Fit Over Your Prescription Glasses?1. Measure the widest part of your prescription frames left to right, this is the “width”. Next measure the height of the lens with the frame included.2. Make sure the URUMQI frame is slightly larger in width and height than your frame measurements.Package Includes:1 * Fitovers Sunglasses1 * Polarized Test Card1 * Microfiber Cleaning Cloth1 * Microfiber Glasses Pouch",4.30,810
"BluBlocker, Demi-Tortoise Original Aviator Sunglasses with Scratch Resistant Lens | Blocks 100% of Blue Light and UVA & UVB Rays | Retro | Gender Neutral - for Men, Women & Everyone | 2725K |",BluBlocker,sunglasses,unisex,aviator,plastic,blue,48.00,"Take a trip back to the old school with the original stylish and affordable world-famous BluBlocker™ Aviators in Demi-Tortoise nylon.We’ve sold millions of pairs of these classic, authentic BluBlockers™ over the years, and they continue to be one of the most popular pairs of sunglasses in the world.With exceptional visual clarity and sharpness, ultra-light construction, and superior comfort, the ultimate classic BluBlocker sunglasses are great for blocking the sun during summer fun or looking like a champ while you’re out on the town.Block harmful ultraviolet rays and experience unparalleled crisp, clear vision and guaranteed freshness with these vintage Demi-Tortoise nylon BluBlockers™.• Composite lens• Plastic frame• Non-Polarized• Lens width: 76.2 millimeters• Lens Height: 41.1 millimeters• Frame Height: 41.1 millimeters• Frame Width 137.7 millimeters• Clean lenses with included lens cloth and included case =• Iconic Blublocker logo",4.60,766
Maui Jim Men's and Women's Breakwall Polarized Rimless Sunglasses,Maui Jim,sunglasses,unisex,classic,plastic,black,9228.00,The Breakwall polarized rimless sunglasses from Maui Jim are the top of the line when it comes to unmatched comfort and luxurious versatility. Available with multiple lens color options to keep your view clear and glare free no matter what your activity level is.,4.50,1179
"KastKing Kateel Polarized Sport Sunglasses for Men and Women, Ideal for Driving Fishing Cycling and Running,UV Protection",KastKing,sunglasses,unisex,classic,plastic,black,7391.00,"KastKing sunglasses with UV protection, suitable for everyday wear.",4.40,1324
"GLINDAR Polarized Shield Sunglasses for Men, Oversized Square Flat Top Sports Glasses",GLINDAR,sunglasses,male,square,plastic,black,9423.00,"GLINDAR sunglasses with UV protection, suitable for everyday wear.",4.40,656
DUCO Polarized Sunglasses for Men Vintage Aluminum Frame Retro Sports Sun Glasses Driving Shades 100% UV Protection 8207,DUCO,sunglasses,male,classic,plastic,black,8465.00,"DUCO sunglasses with UV protection, suitable for everyday wear.",4.30,1590
Bircenpro Polarized Fit Over Sunglasses: Wrap Around Over Glasses Sunglass for Men Women UV Protection,Bircenpro,sunglasses,unisex,round,plastic,black,5845.00,"Bircenpro sunglasses with UV protection, suitable for everyday wear.",4.30,636
Ray-Ban RB3267 Metal Aviator Sunglasses,Ray-Ban,sunglasses,unisex,aviator,metal,black,0.01,"Modern design and utility combine effortlessly in this Black Forest 2.0 Shell 3L 15K Pant. Our ski pants feature FN DRY 15K fabrication, hydrophilic lamination, a durable water-repellent treatment that provides outstanding warmth and moisture management, and articulated knees to offer extended mobility. An adjustable waistband in our waterproof pants adds added comfort, and zippered cuffs and snow gaiters deliver snow protection. It’s finished with a zippered ventilation system and three watertight pockets. What we do is sacred to us. The passion we have for sports, technology, innovation, service, and unconventional thinking unites us and enables us to do our best work. We surround ourselves with people who bring that same intensity and excitement to the work they do. We ensure our manufacturing facilities meet all of Oakley’s rigorous and uncompromising standards to allow us to achieve the highest possible level of quality. We consistently monitor production and regularly test components to ensure products made in our facilities continue to earn the right to bear the Oakley icon. If it’s not good enough for the world’s best, it’s not good enough. That goes for each and every product we make, no matter where we make it.",4.50,583
"Armani Exchange Man Sunglasses Matte Black Frame, Mirror Black Lenses, 57MM",A｜X ARMANI EXCHANGE,sunglasses,unisex,classic,plastic,black,11055.00,"AX Armani Exchange glasses and sunglasses interpret the refined Armani style with a trendy modern touch. From classic everyday looks to edgy playful styles, shop our range of Armani Exchange frames for women and men and discover how Armani elegance transforms into a casual, youthful and urban attitude. Don’t miss our best sellers and new arrivals that bring you all the latest fashion appeal at affordable prices. Available with prescription lenses and in a variety of sun shades.AX Armani Exchange interpret the refined and unique style of the Armani world with a modern sensibility, for a young, urban, casual consumer, looking for the Armani elegance but with a pop accent at an affordable price",4.40,304
"KIOYTLIK Trendy Polarized Aviator Sunglasses for Men Women Classic Sunglasses, UV400 Protection Mirror Lens, Fashion Vintage",KIOYTLIK,sunglasses,unisex,aviator,plastic,black,23.99,"KIOYTLIK sunglasses with UV protection, suitable for everyday wear.",4.40,645
RIVBOS Polarized Sports Sunglasses Driving shades For Men Women TR90 Unbreakable Frame RBS861,RIVBOS,sunglasses,unisex,classic,tr90,black,21.98,"RIVBOS sunglasses with UV protection, suitable for everyday wear.",4.40,2984
Ray-Ban Rb3548n Hexagonal Flat Lens Sunglasses,Ray-Ban,sunglasses,unisex,square,metal,silver,8449.00,"Geometrical shapes were key in the 1990s when glasses constructions became more daring and expressive. The Hexagonal frames are straight from the 90s and back in our hearts. Classic but never dull, retro but never out of touch. The RB3548N Hexagonal Flat Lens sunglasses are the perfect combination of a circle and a square shape. They feature thin coined profiles with super thin temples. Available in a variety of frame and lens combinations from silver to gunmetal frames and solid, gradient, or polarized lenses. Ray-Ban sunglasses sold by authorized sellers, like Amazon, are eligible for all manufacturer warranties and guarantees. Click on the Ray-Ban link above the product title to shop the entire Ray-Ban sunglass and eyeglass assortment.",4.50,6296
TIANYESY Y2K Sunglasses for Women Men Fashion Visor Sun Glasses Stylish Square Designer Shades,TIANYESY,sunglasses,unisex,square,plastic,black,17.99,"TIANYESY sunglasses with UV protection, suitable for everyday wear.",4.20,20
FEISEDY Fashion Square Aviator Sunglasses Women Men Trendy Retro Metal Frame Sun Glasses Candy Color Lens B1036,FEISEDY,sunglasses,unisex,aviator,metal,black,10308.00,"FEISEDY sunglasses with UV protection, suitable for everyday wear.",4.20,98
Cindeer 6 Pairs Men's Polarized Sunglasses Wrap Around Sunglasses Sports Sunglasses UV Protection Sun Glasses for Hiking,Cindeer,sunglasses,male,round,plastic,black,16.99,"Cindeer sunglasses with UV protection, suitable for everyday wear.",4.00,149
Oakley Men's Oo9101 Batwolf Rectangular Sunglasses,Oakley,sunglasses,male,rectangular,metal,blue,93.00,"The Oakley Batwolf is designed with a single continuous lens set in a comfortably lightweight O Matter frame. Each pair of Batwolf sunglasses sport Oakley's famous Plutonite lenses that block 100% of all UVA, UVB, UVC and harmful blue light up to 400mm as well as a three-point fit system designed to eliminate pressure points for comfort and everyday wear. Two interchangeable metal icons are included to change the look of your Batwolf in seconds.",4.70,3028
"Foster Grant, mens, Backstop Wrap Polarized Sunglasses, Black/Black, 150 mm",Foster Grant,sunglasses,male,classic,plastic,black,4090.00,Designed in a sporty wrap the Foster Grant backstop men’s polarized sunglass feature rubberized temple and nose piece providing extra comfort and stability so that you can enjoy an active lifestyle and ensure your sunglasses will stay in place during all your activities.,4.10,306
"URUMQI Sunglasses Fit Over Glasses, Polarized 100% UV Protection Wrap-around Sunglasses for Men & Women Driving",URUMQI,sunglasses,unisex,round,tr90,black,25.95,"➤HD Polarized Sunglasses Provide UV400 Protection√UV400 Protection: UV400 protection is the highest level of protection that the lens can have. It is considered to provide close to 100% protection against harmful ultraviolet rays√HD Polarized: Specially add polarized coatings to reduce the annoying glare reflected from roads, snow, water and other horizontal surfaces, making the views more clear without dazzling➤Wrap-around Sunglasses Fit Over Prescription Glasses√ Polarized Sunglasses can be worn directly on existing glasses, saving many troubles for those who have to wear prescription glasses√ Ergonomic wrap-around design and little side lenses provide comprehensive glare protection, relieve eye fatigue and enhance vision, reduce the risk of driving➤Lightweight & Flexible TR90 Frame Ensures Durability√TR90 is a kind of memory polymer material, which is the most popular ultra-light frame material in the world√Durable materials with super toughness can withstand high impact during outdoor sports and avoid damage to eyes and face due to frame fracture and frictionWhether URUMQI Polarized Sunglasses fit over your prescription glasses?1. Measure the widest part of your prescription frames left to right, this is the “width”. Next measure the height of the lens with the frame included.2. Make sure the URUMQI frame is slightly larger in width and height than your frame measurements:If your full-frame width is less than 5.59 inches and frame height is less than 1.57 inches, our sunglasses may fit your prescription glasses well;If your full-frame width is longer than 5.59 inches OR frame height is larger than 1.57 inches, please DON'T buy them!Package Includes:1 * Fitovers Sunglasses1 * Polarized Test Card1 * Microfiber Cleaning Cloth1 * Microfiber Glasses Pouch",4.40,1990
Costyle Retro Polarized Clip on Flip up Plastic Sunglasses Driving Fishing Traveling,Costyle,sunglasses,male,classic,metal,black,9.89,"The Polarized Clip will give you better view when you driving, fishing and other outdoor activities.   Features:  1.100% U.V. Protection  2.Brand :Careview  3.Fashion lenses  4.Product Dimensions: 142X66X50MM.  5.Metal frame,New lower profile squeeze to open clip  6.Legs have soft rubber to protect ophthalmic lenses and prevent shifting and scratching  7.For People who wear glasses When Driving or Fishing  8.Gender:Unisex   Note: Only the glasses Cilp, Not include The Glasses",4.20,2432
ARNETTE An4202 Fastball Rectangular Sunglasses,ARNETTE,sunglasses,unisex,round,plastic,black,9896.00,"Arnette's AN4202 Fastball Rectangular Sunglasses combine angular lines with wide temples in a classic wrap frame. The Arnette Fastball's wrap design provides maximum sun protection as each pair provides 100% UV protection from all harmful UV rays, including UVA and UVB ray. In 1992, Arnette was founded on the principle that doing things your own way is not only the right way, it’s the only way. Created in the humble surroundings of a one-car garage in Orange County, California, Arnette is now a global streetstyle brand. With the mission of creating stylish eyewear, Arnette fuses exceptional design and quality with bold attitude.",4.50,1096
A｜X ARMANI EXCHANGE Men's Ax2034s Aviator Sunglasses,A｜X ARMANI EXCHANGE,sunglasses,male,aviator,plastic,black,6170.00,"Framing the athletic mood of the AX apparel collection, a top performer geometric temple highlights the fast-lane look of 3 dynamic new AX protagonists with bright neon accents and diagonal lines. 100% UV PROTECTION: To protect your eyes from harmful UV rays, these Armani Exchange sunglasses include lenses that are coated with 100% UV protection. MULTIPLE FRAME AND LENS COLORS: Choose from multiple frame colors, lens colors and lens treatments. Find a color combination that fits your personal brand and style. CASE & CLEANING CLOTH INCLUDED: Each pair of Armani Exchange eyewear come with a cleaning cloth and case to clean and protect your eyewear from scratches and damage. LIMITED WARRANTY INCLUDED: Armani Exchange eyewear sold by authorized sellers, like Amazon, are eligible for all manufacturer warranties and guarantees. VISIT THE ARMANI EXCHANGE BRAND SHOP: Click on the Arnette link above the product title to shop the entire Armani Exchange sunglass and eyeglass assortment.",4.30,105
SA106 Mens Retro Vintage Narrow Rectangular Pimp Metal Sunglasses,SA106,sunglasses,male,rectangular,metal,black,11162.00,"SA106 sunglasses with UV protection, suitable for everyday wear.",4.40,419
"Dockers Men's Gavin Sunglasses Polarized Wrap, Black, 57mm",Dockers,sunglasses,male,classic,plastic,black,13.97,Feel comfortable during sports and active adventures with these Docker’s men’s wrap-style sunglasses. The rubberized matte black frame is so light and easy-to-wear that you might forget that you’re wearing them. The green smoke lenses are polarized to reduce glare and give 100% UVA-UVB lens protection.,4.40,100
SUNGAIT Polygon Aviator Sunglasses for Men Polarized Trendy Square Sun Glasses Retro Pilot Shades UV Protection,SUNGAIT,sunglasses,male,aviator,plastic,black,11988.00,"SUNGAIT sunglasses with UV protection, suitable for everyday wear.",4.50,1003
Ray-Ban Rb4171 Erika Round Sunglasses,Ray-Ban,sunglasses,unisex,round,plastic,black,0.01,"Modern classics with an open-minded personality. Thanks to its simple and timeless design, Erika is one of the most popular and loved model across the world. The RB4171 Erika offers an easy to wear roundish style. It will be your life accomplice guiding you from your morning shower to happy hour without a hitch. Available in a variety of colors with solid, gradient or polarized lenses. Ray-Ban sunglasses sold by authorized sellers, like Amazon, are eligible for all manufacturer warranties and guarantees. Click on the Ray-Ban link above the product title to shop the entire Ray-Ban sunglass and eyeglass assortment.",4.60,11493
KANASTAL Round Sunglasses Polarized for Men Women Steampunk Retro Metal Classic Hippie Style Circle UV400 Protection,KANASTAL,sunglasses,unisex,round,metal,black,1653.00,"KANASTAL sunglasses with UV protection, suitable for everyday wear.",4.30,1363
