name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Carrera Aviator Sunglasses 954,Carrera,sunglasses,male,aviator,plastic,silver,9124,"Серебристые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.54,11999
Carrera Cat-Eye Sunglasses 955,Carrera,sunglasses,male,cat-eye,acetate,black,13121,"Черные мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.73,4555
Carrera Cat-Eye Sunglasses 956,Carrera,sunglasses,male,cat-eye,acetate,black,9339,"Черные мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.68,24670
SOJOS Round Sunglasses 957,SOJOS,sunglasses,unisex,round,plastic,gold,5880,"Золотые унисекс очки формы круглые, пластиковая оправа, UV400.",4.4,13878
Vogue Aviator Sunglasses 958,Vogue,sunglasses,male,aviator,plastic,gold,8912,"Золотые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.38,17278
Oakley Cat-Eye Sunglasses 959,Oakley,sunglasses,female,cat-eye,plastic,blue,8905,"Синие женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.55,26231
Oakley Rectangular Sunglasses 960,Oakley,sunglasses,male,rectangular,metal,black,7900,"Черные мужские очки формы прямоугольные, металлическая оправа, UV400.",4.88,9469
Oakley Round Sunglasses 961,Oakley,sunglasses,male,round,metal,gold,12920,"Золотые мужские очки формы круглые, металлическая оправа, UV400.",3.98,4951
SOJOS Aviator Sunglasses 962,SOJOS,sunglasses,unisex,aviator,plastic,gold,12680,"Золотые унисекс очки формы авиаторы, пластиковая оправа, UV400.",4.45,4346
Prada Rectangular Sunglasses 963,Prada,sunglasses,female,rectangular,acetate,silver,12062,"Серебристые женские очки формы прямоугольные, ацетатная оправа, UV400.",3.83,6215
Oakley Round Sunglasses 964,Oakley,sunglasses,male,round,acetate,blue,7003,"Синие мужские очки формы круглые, ацетатная оправа, UV400.",4.29,11252
Carrera Cat-Eye Sunglasses 965,Carrera,sunglasses,female,cat-eye,acetate,blue,8795,"Синие женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.35,18607
Polaroid Round Sunglasses 966,Polaroid,sunglasses,female,round,metal,gold,9433,"Золотые женские очки формы круглые, металлическая оправа, UV400.",4.25,9461
Ray-Ban Square Sunglasses 967,Ray-Ban,sunglasses,male,square,plastic,gold,4225,"Золотые мужские очки формы квадратные, пластиковая оправа, UV400.",4.54,5288
Vogue Round Sunglasses 968,Vogue,sunglasses,male,round,metal,brown,5397,"Коричневые мужские очки формы круглые, металлическая оправа, UV400.",3.94,10395
Polaroid Square Sunglasses 969,Polaroid,sunglasses,female,square,metal,gold,4861,"Золотые женские очки формы квадратные, металлическая оправа, UV400.",4.47,1156
Carrera Round Sunglasses 970,Carrera,sunglasses,female,round,plastic,gold,10345,"Золотые женские очки формы круглые, пластиковая оправа, UV400.",4.97,17506
Vogue Aviator Sunglasses 971,Vogue,sunglasses,male,aviator,plastic,silver,14091,"Серебристые мужские очки формы авиаторы, пластиковая оправа, UV400.",3.97,15029
Carrera Aviator Sunglasses 972,Carrera,sunglasses,male,aviator,acetate,blue,6927,"Синие мужские очки формы авиаторы, ацетатная оправа, UV400.",4.58,9704
Prada Cat-Eye Sunglasses 973,Prada,sunglasses,female,cat-eye,acetate,brown,13436,"Коричневые женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.89,14506
Carrera Aviator Sunglasses 974,Carrera,sunglasses,unisex,aviator,metal,silver,3784,"Серебристые унисекс очки формы авиаторы, металлическая оправа, UV400.",4.61,3849
Vogue Rectangular Sunglasses 975,Vogue,sunglasses,male,rectangular,metal,blue,8806,"Синие мужские очки формы прямоугольные, металлическая оправа, UV400.",4.23,10714
Ray-Ban Round Sunglasses 976,Ray-Ban,sunglasses,unisex,round,acetate,blue,5139,"Синие унисекс очки формы круглые, ацетатная оправа, UV400.",4.74,25156
Vogue Aviator Sunglasses 977,Vogue,sunglasses,male,aviator,acetate,black,8798,"Черные мужские очки формы авиаторы, ацетатная оправа, UV400.",4.61,2883
Guess Rectangular Sunglasses 978,Guess,sunglasses,male,rectangular,acetate,gold,11413,"Золотые мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.41,1856
Carrera Round Sunglasses 979,Carrera,sunglasses,female,round,plastic,silver,7826,"Серебристые женские очки формы круглые, пластиковая оправа, UV400.",4.25,9347
Carrera Square Sunglasses 980,Carrera,sunglasses,female,square,acetate,silver,2935,"Серебристые женские очки формы квадратные, ацетатная оправа, UV400.",4.06,29111
Prada Rectangular Sunglasses 981,Prada,sunglasses,unisex,rectangular,plastic,silver,4183,"Серебристые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.77,29436
Guess Rectangular Sunglasses 982,Guess,sunglasses,unisex,rectangular,acetate,brown,11296,"Коричневые унисекс очки формы прямоугольные, ацетатная оправа, UV400.",3.9,6828
Vogue Cat-Eye Sunglasses 983,Vogue,sunglasses,female,cat-eye,metal,gold,11177,"Золотые женские очки формы кошачий глаз, металлическая оправа, UV400.",4.71,2918
Ray-Ban Square Sunglasses 984,Ray-Ban,sunglasses,female,square,metal,silver,10606,"Серебристые женские очки формы квадратные, металлическая оправа, UV400.",4.35,18629
Polaroid Round Sunglasses 985,Polaroid,sunglasses,male,round,plastic,silver,10574,"Серебристые мужские очки формы круглые, пластиковая оправа, UV400.",4.39,26981
Vogue Square Sunglasses 986,Vogue,sunglasses,unisex,square,acetate,silver,13621,"Серебристые унисекс очки формы квадратные, ацетатная оправа, UV400.",4.36,899
Ray-Ban Square Sunglasses 987,Ray-Ban,sunglasses,male,square,acetate,gold,11929,"Золотые мужские очки формы квадратные, ацетатная оправа, UV400.",4.37,21444
Vogue Round Sunglasses 988,Vogue,sunglasses,female,round,acetate,silver,12064,"Серебристые женские очки формы круглые, ацетатная оправа, UV400.",4.09,3931
Vogue Aviator Sunglasses 989,Vogue,sunglasses,female,aviator,acetate,blue,7427,"Синие женские очки формы авиаторы, ацетатная оправа, UV400.",4.5,18552
Guess Rectangular Sunglasses 990,Guess,sunglasses,female,rectangular,plastic,black,9897,"Черные женские очки формы прямоугольные, пластиковая оправа, UV400.",4.68,594
Vogue Cat-Eye Sunglasses 991,Vogue,sunglasses,male,cat-eye,metal,black,6737,"Черные мужские очки формы кошачий глаз, металлическая оправа, UV400.",4.35,22737
Polaroid Round Sunglasses 992,Polaroid,sunglasses,female,round,plastic,black,7417,"Черные женские очки формы круглые, пластиковая оправа, UV400.",4.3,29907
Carrera Square Sunglasses 993,Carrera,sunglasses,male,square,acetate,gold,11968,"Золотые мужские очки формы квадратные, ацетатная оправа, UV400.",4.92,16858
SOJOS Round Sunglasses 994,SOJOS,sunglasses,unisex,round,acetate,black,13831,"Черные унисекс очки формы круглые, ацетатная оправа, UV400.",4.0,10591
Carrera Square Sunglasses 995,Carrera,sunglasses,unisex,square,acetate,gold,12935,"Золотые унисекс очки формы квадратные, ацетатная оправа, UV400.",4.63,3160
Carrera Aviator Sunglasses 996,Carrera,sunglasses,male,aviator,acetate,brown,6110,"Коричневые мужские очки формы авиаторы, ацетатная оправа, UV400.",4.25,15909
Guess Round Sunglasses 997,Guess,sunglasses,female,round,metal,black,4032,"Черные женские очки формы круглые, металлическая оправа, UV400.",4.4,27269
SOJOS Cat-Eye Sunglasses 998,SOJOS,sunglasses,unisex,cat-eye,acetate,blue,13174,"Синие унисекс очки формы кошачий глаз, ацетатная оправа, UV400.",4.46,24802
Oakley Rectangular Sunglasses 999,Oakley,sunglasses,female,rectangular,metal,black,14915,"Черные женские очки формы прямоугольные, металлическая оправа, UV400.",3.96,589
Prada Square Sunglasses 1000,Prada,sunglasses,female,square,metal,gold,14886,"Золотые женские очки формы квадратные, металлическая оправа, UV400.",4.33,19603
Carrera Square Sunglasses 1001,Carrera,sunglasses,male,square,acetate,black,14845,"Черные мужские очки формы квадратные, ацетатная оправа, UV400.",3.94,4237
Polaroid Round Sunglasses 1002,Polaroid,sunglasses,unisex,round,metal,gold,4938,"Золотые унисекс очки формы круглые, металлическая оправа, UV400.",3.96,2595
Guess Aviator Sunglasses 1003,Guess,sunglasses,unisex,aviator,metal,black,14192,"Черные унисекс очки формы авиаторы, металлическая оправа, UV400.",4.38,14151
Ray-Ban Aviator Sunglasses 1004,Ray-Ban,sunglasses,male,aviator,acetate,black,9912,"Черные мужские очки формы авиаторы, ацетатная оправа, UV400.",4.51,15390
Oakley Aviator Sunglasses 1005,Oakley,sunglasses,female,aviator,plastic,black,12437,"Черные женские очки формы авиаторы, пластиковая оправа, UV400.",3.81,3182
Oakley Round Sunglasses 1006,Oakley,sunglasses,unisex,round,metal,blue,4527,"Синие унисекс очки формы круглые, металлическая оправа, UV400.",4.6,978
Oakley Square Sunglasses 1007,Oakley,sunglasses,male,square,plastic,blue,7270,"Синие мужские очки формы квадратные, пластиковая оправа, UV400.",3.99,16424
SOJOS Cat-Eye Sunglasses 1008,SOJOS,sunglasses,unisex,cat-eye,metal,black,14928,"Черные унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.49,478
SOJOS Round Sunglasses 1009,SOJOS,sunglasses,unisex,round,metal,gold,13853,"Золотые унисекс очки формы круглые, металлическая оправа, UV400.",4.44,23788
Oakley Cat-Eye Sunglasses 1010,Oakley,sunglasses,male,cat-eye,plastic,silver,12938,"Серебристые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.51,14426
Oakley Square Sunglasses 1011,Oakley,sunglasses,male,square,plastic,silver,5010,"Серебристые мужские очки формы квадратные, пластиковая оправа, UV400.",4.42,13375
Oakley Aviator Sunglasses 1012,Oakley,sunglasses,female,aviator,metal,silver,10015,"Серебристые женские очки формы авиаторы, металлическая оправа, UV400.",3.96,24998
Carrera Square Sunglasses 1013,Carrera,sunglasses,unisex,square,acetate,blue,2165,"Синие унисекс очки формы квадратные, ацетатная оправа, UV400.",3.9,16197
Oakley Square Sunglasses 1014,Oakley,sunglasses,female,square,acetate,silver,13561,"Серебристые женские очки формы квадратные, ацетатная оправа, UV400.",4.17,27580
Prada Cat-Eye Sunglasses 1015,Prada,sunglasses,male,cat-eye,plastic,silver,8511,"Серебристые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.03,2300
Prada Square Sunglasses 1016,Prada,sunglasses,unisex,square,metal,brown,12545,"Коричневые унисекс очки формы квадратные, металлическая оправа, UV400.",4.39,3466
Guess Cat-Eye Sunglasses 1017,Guess,sunglasses,female,cat-eye,metal,black,3848,"Черные женские очки формы кошачий глаз, металлическая оправа, UV400.",4.27,22794
Oakley Round Sunglasses 1018,Oakley,sunglasses,unisex,round,plastic,black,4761,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.21,19515
Guess Round Sunglasses 1019,Guess,sunglasses,male,round,acetate,silver,9677,"Серебристые мужские очки формы круглые, ацетатная оправа, UV400.",4.13,23399
Vogue Rectangular Sunglasses 1020,Vogue,sunglasses,unisex,rectangular,plastic,gold,12422,"Золотые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.52,13272
Prada Square Sunglasses 1021,Prada,sunglasses,unisex,square,plastic,brown,3270,"Коричневые унисекс очки формы квадратные, пластиковая оправа, UV400.",3.95,16054
Prada Round Sunglasses 1022,Prada,sunglasses,male,round,metal,black,13588,"Черные мужские очки формы круглые, металлическая оправа, UV400.",3.86,2255
Prada Aviator Sunglasses 1023,Prada,sunglasses,unisex,aviator,plastic,brown,11405,"Коричневые унисекс очки формы авиаторы, пластиковая оправа, UV400.",4.62,5024
Vogue Cat-Eye Sunglasses 1024,Vogue,sunglasses,unisex,cat-eye,metal,black,12331,"Черные унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.7,25171
Prada Round Sunglasses 1025,Prada,sunglasses,female,round,acetate,gold,9657,"Золотые женские очки формы круглые, ацетатная оправа, UV400.",4.39,8594
Carrera Cat-Eye Sunglasses 1026,Carrera,sunglasses,unisex,cat-eye,metal,black,8551,"Черные унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.86,3923
Guess Square Sunglasses 1027,Guess,sunglasses,female,square,plastic,silver,9031,"Серебристые женские очки формы квадратные, пластиковая оправа, UV400.",3.84,5815
Vogue Round Sunglasses 1028,Vogue,sunglasses,unisex,round,plastic,silver,3703,"Серебристые унисекс очки формы круглые, пластиковая оправа, UV400.",4.17,12769
Prada Cat-Eye Sunglasses 1029,Prada,sunglasses,male,cat-eye,acetate,silver,10573,"Серебристые мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.62,18770
Prada Cat-Eye Sunglasses 1030,Prada,sunglasses,female,cat-eye,acetate,brown,2413,"Коричневые женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.27,16230
Guess Square Sunglasses 1031,Guess,sunglasses,unisex,square,plastic,gold,2506,"Золотые унисекс очки формы квадратные, пластиковая оправа, UV400.",3.83,1498
Polaroid Square Sunglasses 1032,Polaroid,sunglasses,female,square,metal,blue,14036,"Синие женские очки формы квадратные, металлическая оправа, UV400.",4.87,11202
Guess Rectangular Sunglasses 1033,Guess,sunglasses,male,rectangular,plastic,gold,8249,"Золотые мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.22,21687
SOJOS Round Sunglasses 1034,SOJOS,sunglasses,male,round,acetate,gold,2891,"Золотые мужские очки формы круглые, ацетатная оправа, UV400.",4.89,2166
Vogue Square Sunglasses 1035,Vogue,sunglasses,male,square,metal,brown,10321,"Коричневые мужские очки формы квадратные, металлическая оправа, UV400.",4.19,15123
Guess Cat-Eye Sunglasses 1036,Guess,sunglasses,unisex,cat-eye,plastic,silver,1834,"Серебристые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.64,19287
Ray-Ban Rectangular Sunglasses 1037,Ray-Ban,sunglasses,female,rectangular,plastic,blue,6782,"Синие женские очки формы прямоугольные, пластиковая оправа, UV400.",4.49,26507
Prada Round Sunglasses 1038,Prada,sunglasses,male,round,plastic,gold,9737,"Золотые мужские очки формы круглые, пластиковая оправа, UV400.",4.77,21888
Carrera Cat-Eye Sunglasses 1039,Carrera,sunglasses,male,cat-eye,plastic,gold,8643,"Золотые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.04,20842
Oakley Round Sunglasses 1040,Oakley,sunglasses,unisex,round,plastic,gold,2278,"Золотые унисекс очки формы круглые, пластиковая оправа, UV400.",4.16,18813
Guess Cat-Eye Sunglasses 1041,Guess,sunglasses,male,cat-eye,acetate,black,10973,"Черные мужские очки формы кошачий глаз, ацетатная оправа, UV400.",3.91,11057
Vogue Cat-Eye Sunglasses 1042,Vogue,sunglasses,male,cat-eye,plastic,blue,8497,"Синие мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.05,26091
Oakley Square Sunglasses 1043,Oakley,sunglasses,unisex,square,plastic,blue,8592,"Синие унисекс очки формы квадратные, пластиковая оправа, UV400.",4.6,10287
SOJOS Rectangular Sunglasses 1044,SOJOS,sunglasses,female,rectangular,acetate,gold,9943,"Золотые женские очки формы прямоугольные, ацетатная оправа, UV400.",4.34,25036
Polaroid Cat-Eye Sunglasses 1045,Polaroid,sunglasses,male,cat-eye,acetate,brown,9678,"Коричневые мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.06,27017
Prada Cat-Eye Sunglasses 1046,Prada,sunglasses,female,cat-eye,plastic,blue,10775,"Синие женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.67,1982
SOJOS Rectangular Sunglasses 1047,SOJOS,sunglasses,female,rectangular,metal,brown,3965,"Коричневые женские очки формы прямоугольные, металлическая оправа, UV400.",4.7,25104
Vogue Rectangular Sunglasses 1048,Vogue,sunglasses,female,rectangular,metal,gold,11886,"Золотые женские очки формы прямоугольные, металлическая оправа, UV400.",4.04,13534
Vogue Round Sunglasses 1049,Vogue,sunglasses,female,round,acetate,gold,11350,"Золотые женские очки формы круглые, ацетатная оправа, UV400.",4.08,7834
Oakley Round Sunglasses 1050,Oakley,sunglasses,male,round,metal,black,14558,"Черные мужские очки формы круглые, металлическая оправа, UV400.",4.79,15229
Prada Rectangular Sunglasses 1051,Prada,sunglasses,unisex,rectangular,acetate,silver,2106,"Серебристые унисекс очки формы прямоугольные, ацетатная оправа, UV400.",4.04,8956
Polaroid Square Sunglasses 1052,Polaroid,sunglasses,male,square,acetate,gold,10522,"Золотые мужские очки формы квадратные, ацетатная оправа, UV400.",4.01,27955
Ray-Ban Rectangular Sunglasses 1053,Ray-Ban,sunglasses,unisex,rectangular,metal,black,2875,"Черные унисекс очки формы прямоугольные, металлическая оправа, UV400.",4.18,9784
Oakley Square Sunglasses 1054,Oakley,sunglasses,female,square,plastic,black,13365,"Черные женские очки формы квадратные, пластиковая оправа, UV400.",4.81,7754
Oakley Cat-Eye Sunglasses 1055,Oakley,sunglasses,unisex,cat-eye,acetate,black,12382,"Черные унисекс очки формы кошачий глаз, ацетатная оправа, UV400.",4.79,25418
Vogue Aviator Sunglasses 1056,Vogue,sunglasses,female,aviator,acetate,brown,3503,"Коричневые женские очки формы авиаторы, ацетатная оправа, UV400.",4.73,10289
Carrera Rectangular Sunglasses 1057,Carrera,sunglasses,unisex,rectangular,plastic,brown,5071,"Коричневые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",3.97,5759
SOJOS Rectangular Sunglasses 1058,SOJOS,sunglasses,female,rectangular,plastic,silver,11158,"Серебристые женские очки формы прямоугольные, пластиковая оправа, UV400.",3.87,17500
Carrera Aviator Sunglasses 1059,Carrera,sunglasses,unisex,aviator,acetate,gold,8443,"Золотые унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.37,8092
Vogue Square Sunglasses 1060,Vogue,sunglasses,male,square,acetate,silver,7525,"Серебристые мужские очки формы квадратные, ацетатная оправа, UV400.",4.79,710
Ray-Ban Aviator Sunglasses 1061,Ray-Ban,sunglasses,unisex,aviator,plastic,brown,10555,"Коричневые унисекс очки формы авиаторы, пластиковая оправа, UV400.",4.26,20957
Carrera Aviator Sunglasses 1062,Carrera,sunglasses,unisex,aviator,metal,blue,8748,"Синие унисекс очки формы авиаторы, металлическая оправа, UV400.",4.27,29831
Guess Square Sunglasses 1063,Guess,sunglasses,female,square,metal,black,6372,"Черные женские очки формы квадратные, металлическая оправа, UV400.",4.05,29191
Polaroid Square Sunglasses 1064,Polaroid,sunglasses,female,square,metal,silver,5989,"Серебристые женские очки формы квадратные, металлическая оправа, UV400.",4.84,26994
Prada Rectangular Sunglasses 1065,Prada,sunglasses,female,rectangular,acetate,gold,8420,"Золотые женские очки формы прямоугольные, ацетатная оправа, UV400.",4.85,26897
Oakley Square Sunglasses 1066,Oakley,sunglasses,male,square,metal,blue,7264,"Синие мужские очки формы квадратные, металлическая оправа, UV400.",4.31,23915
Carrera Aviator Sunglasses 1067,Carrera,sunglasses,female,aviator,acetate,black,12011,"Черные женские очки формы авиаторы, ацетатная оправа, UV400.",4.02,14549
Polaroid Rectangular Sunglasses 1068,Polaroid,sunglasses,male,rectangular,acetate,brown,6506,"Коричневые мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.18,2714
Oakley Round Sunglasses 1069,Oakley,sunglasses,male,round,acetate,blue,14076,"Синие мужские очки формы круглые, ацетатная оправа, UV400.",4.8,25027
Polaroid Rectangular Sunglasses 1070,Polaroid,sunglasses,unisex,rectangular,plastic,gold,9337,"Золотые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.85,4394
Vogue Cat-Eye Sunglasses 1071,Vogue,sunglasses,male,cat-eye,plastic,gold,4754,"Золотые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",3.9,12065
Polaroid Rectangular Sunglasses 1072,Polaroid,sunglasses,female,rectangular,metal,blue,1839,"Синие женские очки формы прямоугольные, металлическая оправа, UV400.",4.94,18321
SOJOS Rectangular Sunglasses 1073,SOJOS,sunglasses,male,rectangular,plastic,brown,12989,"Коричневые мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.82,1651
Guess Rectangular Sunglasses 1074,Guess,sunglasses,unisex,rectangular,plastic,blue,3945,"Синие унисекс очки формы прямоугольные, пластиковая оправа, UV400.",3.91,12076
Polaroid Aviator Sunglasses 1075,Polaroid,sunglasses,unisex,aviator,acetate,black,10115,"Черные унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.32,14887
Prada Round Sunglasses 1076,Prada,sunglasses,male,round,metal,brown,14826,"Коричневые мужские очки формы круглые, металлическая оправа, UV400.",4.74,9455
Prada Round Sunglasses 1077,Prada,sunglasses,female,round,metal,silver,11331,"Серебристые женские очки формы круглые, металлическая оправа, UV400.",4.06,27023
Vogue Round Sunglasses 1078,Vogue,sunglasses,unisex,round,metal,silver,8193,"Серебристые унисекс очки формы круглые, металлическая оправа, UV400.",4.75,962
Vogue Round Sunglasses 1079,Vogue,sunglasses,female,round,plastic,blue,5568,"Синие женские очки формы круглые, пластиковая оправа, UV400.",4.24,22442
Prada Aviator Sunglasses 1080,Prada,sunglasses,male,aviator,metal,silver,6796,"Серебристые мужские очки формы авиаторы, металлическая оправа, UV400.",4.97,13047
SOJOS Rectangular Sunglasses 1081,SOJOS,sunglasses,unisex,rectangular,acetate,silver,11284,"Серебристые унисекс очки формы прямоугольные, ацетатная оправа, UV400.",4.11,3142
Ray-Ban Square Sunglasses 1082,Ray-Ban,sunglasses,male,square,plastic,brown,7304,"Коричневые мужские очки формы квадратные, пластиковая оправа, UV400.",5.0,22000
Ray-Ban Square Sunglasses 1083,Ray-Ban,sunglasses,male,square,acetate,blue,7741,"Синие мужские очки формы квадратные, ацетатная оправа, UV400.",4.16,12953
Carrera Cat-Eye Sunglasses 1084,Carrera,sunglasses,male,cat-eye,acetate,black,4438,"Черные мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.11,16526
Prada Rectangular Sunglasses 1085,Prada,sunglasses,female,rectangular,metal,brown,6698,"Коричневые женские очки формы прямоугольные, металлическая оправа, UV400.",4.65,14206
Polaroid Aviator Sunglasses 1086,Polaroid,sunglasses,female,aviator,metal,gold,3595,"Золотые женские очки формы авиаторы, металлическая оправа, UV400.",4.4,27374
Vogue Square Sunglasses 1087,Vogue,sunglasses,unisex,square,plastic,silver,5812,"Серебристые унисекс очки формы квадратные, пластиковая оправа, UV400.",4.54,24974
Vogue Square Sunglasses 1088,Vogue,sunglasses,unisex,square,metal,silver,6669,"Серебристые унисекс очки формы квадратные, металлическая оправа, UV400.",4.68,16118
Polaroid Rectangular Sunglasses 1089,Polaroid,sunglasses,unisex,rectangular,metal,black,3935,"Черные унисекс очки формы прямоугольные, металлическая оправа, UV400.",3.87,6021
Ray-Ban Square Sunglasses 1090,Ray-Ban,sunglasses,female,square,acetate,brown,9153,"Коричневые женские очки формы квадратные, ацетатная оправа, UV400.",4.32,29353
Prada Rectangular Sunglasses 1091,Prada,sunglasses,male,rectangular,acetate,gold,10689,"Золотые мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.38,16174
Oakley Round Sunglasses 1092,Oakley,sunglasses,unisex,round,plastic,black,3033,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.04,9329
Polaroid Cat-Eye Sunglasses 1093,Polaroid,sunglasses,male,cat-eye,acetate,gold,12364,"Золотые мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.5,19141
Ray-Ban Cat-Eye Sunglasses 1094,Ray-Ban,sunglasses,unisex,cat-eye,plastic,brown,2758,"Коричневые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.1,16342
Oakley Aviator Sunglasses 1095,Oakley,sunglasses,female,aviator,acetate,gold,12651,"Золотые женские очки формы авиаторы, ацетатная оправа, UV400.",3.95,12260
Oakley Round Sunglasses 1096,Oakley,sunglasses,female,round,metal,black,9040,"Черные женские очки формы круглые, металлическая оправа, UV400.",4.8,21631
Prada Square Sunglasses 1097,Prada,sunglasses,female,square,acetate,blue,1595,"Синие женские очки формы квадратные, ацетатная оправа, UV400.",4.2,1456
Prada Cat-Eye Sunglasses 1098,Prada,sunglasses,female,cat-eye,metal,brown,2297,"Коричневые женские очки формы кошачий глаз, металлическая оправа, UV400.",4.76,9291
Carrera Aviator Sunglasses 1099,Carrera,sunglasses,male,aviator,acetate,blue,7748,"Синие мужские очки формы авиаторы, ацетатная оправа, UV400.",3.91,8381
Polaroid Rectangular Sunglasses 1100,Polaroid,sunglasses,male,rectangular,metal,black,4911,"Черные мужские очки формы прямоугольные, металлическая оправа, UV400.",4.0,25562
Guess Round Sunglasses 1101,Guess,sunglasses,female,round,plastic,black,9542,"Черные женские очки формы круглые, пластиковая оправа, UV400.",4.76,24133
Vogue Cat-Eye Sunglasses 1102,Vogue,sunglasses,unisex,cat-eye,plastic,brown,12403,"Коричневые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",3.92,12060
SOJOS Rectangular Sunglasses 1103,SOJOS,sunglasses,female,rectangular,plastic,silver,5898,"Серебристые женские очки формы прямоугольные, пластиковая оправа, UV400.",4.48,13883
Oakley Square Sunglasses 1104,Oakley,sunglasses,female,square,metal,blue,8612,"Синие женские очки формы квадратные, металлическая оправа, UV400.",4.56,3065
Ray-Ban Square Sunglasses 1105,Ray-Ban,sunglasses,unisex,square,acetate,silver,5173,"Серебристые унисекс очки формы квадратные, ацетатная оправа, UV400.",4.58,23404
Polaroid Cat-Eye Sunglasses 1106,Polaroid,sunglasses,female,cat-eye,metal,blue,6262,"Синие женские очки формы кошачий глаз, металлическая оправа, UV400.",4.36,2614
Prada Round Sunglasses 1107,Prada,sunglasses,female,round,acetate,brown,6421,"Коричневые женские очки формы круглые, ацетатная оправа, UV400.",4.81,17160
Guess Cat-Eye Sunglasses 1108,Guess,sunglasses,female,cat-eye,acetate,black,2753,"Черные женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.9,16843
Oakley Rectangular Sunglasses 1109,Oakley,sunglasses,unisex,rectangular,metal,silver,9112,"Серебристые унисекс очки формы прямоугольные, металлическая оправа, UV400.",4.59,18647
Vogue Square Sunglasses 1110,Vogue,sunglasses,female,square,metal,blue,14093,"Синие женские очки формы квадратные, металлическая оправа, UV400.",4.4,3753
Prada Round Sunglasses 1111,Prada,sunglasses,male,round,metal,silver,2864,"Серебристые мужские очки формы круглые, металлическая оправа, UV400.",4.3,23101
Vogue Cat-Eye Sunglasses 1112,Vogue,sunglasses,female,cat-eye,acetate,silver,8871,"Серебристые женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.55,8705
Carrera Round Sunglasses 1113,Carrera,sunglasses,male,round,metal,brown,13739,"Коричневые мужские очки формы круглые, металлическая оправа, UV400.",4.98,8517
Oakley Cat-Eye Sunglasses 1114,Oakley,sunglasses,female,cat-eye,metal,black,7970,"Черные женские очки формы кошачий глаз, металлическая оправа, UV400.",3.94,5647
Prada Rectangular Sunglasses 1115,Prada,sunglasses,female,rectangular,acetate,blue,9474,"Синие женские очки формы прямоугольные, ацетатная оправа, UV400.",4.16,26664
Carrera Rectangular Sunglasses 1116,Carrera,sunglasses,unisex,rectangular,metal,gold,3549,"Золотые унисекс очки формы прямоугольные, металлическая оправа, UV400.",3.96,6272
Oakley Round Sunglasses 1117,Oakley,sunglasses,male,round,metal,black,9382,"Черные мужские очки формы круглые, металлическая оправа, UV400.",4.58,21310
SOJOS Cat-Eye Sunglasses 1118,SOJOS,sunglasses,female,cat-eye,metal,brown,6430,"Коричневые женские очки формы кошачий глаз, металлическая оправа, UV400.",4.72,4875
Prada Aviator Sunglasses 1119,Prada,sunglasses,female,aviator,metal,black,3997,"Черные женские очки формы авиаторы, металлическая оправа, UV400.",4.69,14610
Prada Aviator Sunglasses 1120,Prada,sunglasses,female,aviator,acetate,silver,5475,"Серебристые женские очки формы авиаторы, ацетатная оправа, UV400.",4.04,18679
Guess Square Sunglasses 1121,Guess,sunglasses,male,square,metal,black,11828,"Черные мужские очки формы квадратные, металлическая оправа, UV400.",4.82,14168
